T [ms],AccX [mg],AccY [mg],AccZ [mg],GyroX [mdps],GyroY [mdps],GyroZ [mdps]
30994, -469, 267, -505, 86730, -1634710, 344750
31014, -416, 245, -464, 117600, -1570730, 372400
31034, -353, 399, -420, 191800, -1493170, 380170
31054, -282, 720, -410, 247870, -1418130, 341950
31074, -239, 1077, -427, 42630, -1226470, 325220
31094, -286, 1047, -484, -206850, -1076180, 454370
31114, -288, 1010, -480, -339990, -935970, 572110
31134, -159, 1430, -557, -288540, -855470, 521500
31154, 50, 1798, -787, -262010, -809620, 348530
31174, 186, 1816, -743, -223720, -670320, 300860
31194, 73, 1783, -552, -19460, -402500, 440300
31214, 74, 1996, -609, 51520, -133350, 550410
31234, 191, 1997, -773, -48090, 8820, 428400
31254, 194, 1954, -769, -102130, 114100, 242200
31274, 85, 1997, -745, 5180, 308350, 215320
31294, -12, 1992, -785, 39550, 563850, 281610
31314, 11, 1894, -820, -119560, 751730, 213430
31334, -34, 1770, -830, -174020, 844760, -14420
31354, -212, 1441, -749, -164220, 984480, -155960
31374, -311, 1208, -756, -229880, 1170680, -223440
31394, -435, 1182, -753, -292600, 1284570, -410900
31414, -594, 1105, -682, -151900, 1351280, -634340
31434, -672, 1026, -662, 53830, 1444380, -723170
31454, -721, 968, -684, 182770, 1589630, -764330
31474, -742, 891, -638, 225540, 1649480, -715820
31494, -749, 604, -497, 198590, 1706390, -610400
31514, -711, 357, -404, 57050, 1720460, -543410
31534, -662, 213, -343, -97790, 1683010, -559090
31554, -619, 157, -298, -191660, 1621550, -614600
31574, -565, 218, -281, -217210, 1551620, -663670
31594, -477, 361, -297, -199360, 1480570, -673190
31614, -403, 467, -313, -182490, 1422120, -613690
31634, -352, 534, -330, -208040, 1384460, -479010
31654, -291, 648, -443, -306390, 1349040, -324170
31674, -251, 882, -623, -433860, 1304450, -210070
31694, -334, 1101, -691, -470120, 1282750, -101010
31714, -433, 994, -401, -359030, 1287090, 39270
31734, -407, 1003, -12, -105210, 1190350, 64960
31754, -177, 1544, -63, 121800, 874580, -185710
31774, 189, 1997, -441, 58730, 443660, -557620
31794, 205, 1997, -778, -240590, 152740, -682850
31814, -144, 1692, -370, -494200, 142590, -393540
31834, -118, 1997, -337, 103040, -136570, -133350
31854, 225, 1997, -834, -190820, -558040, -508200
31874, 15, 1858, -687, -560770, -602140, -290990
31894, -164, 1997, -529, -350210, -567070, 116760
31914, -77, 1997, -718, -107660, -767550, 131600
31934, -258, 1997, -887, -482580, -970550, 71960
31954, -371, 1457, -678, -679350, -1005970, 346500
31974, -378, 1736, -583, -277200, -1092350, 556710
31994, -338, 1782, -704, -10290, -1245790, 527380
32014, -536, 925, -466, -99260, -1312290, 592130
32034, -633, 562, -365, -26110, -1305010, 793730
32054, -690, 784, -489, 190890, -1411270, 724080
32074, -666, 866, -693, 191450, -1598660, 442540
32094, -665, 499, -675, 7490, -1725920, 275380
32114, -695, 320, -564, -56840, -1735510, 309400
32134, -672, 485, -577, 48230, -1720460, 331030
32154, -573, 502, -644, 83860, -1735930, 257320
32174, -493, 231, -576, 10570, -1723680, 240940
32194, -427, 172, -487, 33670, -1641500, 330820
32214, -343, 275, -430, 322910, -1469370, 336420
32234, -302, 472, -366, 328790, -1385720, 289310
32254, -286, 767, -334, 205310, -1289960, 286300
32274, -266, 970, -425, -35560, -1188670, 352730
32294, -288, 1057, -518, -268660, -1053150, 506800
32314, -262, 1500, -542, -329210, -910350, 631050
32334, -158, 1602, -664, -305830, -841960, 549570
32354, 74, 1377, -710, -355110, -827820, 322980
32374, 169, 1519, -631, -232890, -707350, 245350
32394, 119, 1980, -674, -12250, -424760, 421400
32414, 85, 1997, -666, 100520, -116480, 613480
32434, 112, 1895, -677, 50890, 86240, 574630
32454, 313, 1997, -912, -134330, 142870, 280280
32474, 125, 1997, -877, -37450, 255990, 117880
32494, -94, 1997, -803, 71750, 571620, 289520
32514, -8, 1794, -821, -89180, 835800, 338240
32534, 21, 1997, -894, -217070, 889770, 35560
32554, -185, 1606, -802, -128450, 944230, -238140
32574, -299, 1318, -851, -180880, 1170330, -231000
32594, -506, 1148, -796, -229600, 1389780, -626430
32614, -643, 1102, -640, 108850, 1460270, -743120
32634, -702, 889, -606, 202790, 1540280, -743680
32654, -721, 932, -672, 168980, 1578220, -782530
32674, -742, 898, -614, 222460, 1627710, -759570
32694, -710, 687, -493, 213640, 1678670, -658280
32714, -677, 390, -400, 71330, 1697780, -570080
32734, -625, 199, -381, -133490, 1682520, -548730
32754, -591, 208, -383, -258300, 1637440, -595980
32774, -563, 288, -382, -263620, 1597190, -632100
32794, -523, 368, -397, -231700, 1569540, -609560
32814, -494, 415, -365, -213920, 1540210, -540750
32834, -454, 380, -313, -216160, 1503880, -440650
32854, -386, 355, -313, -274820, 1439900, -365050
32874, -299, 540, -318, -332220, 1341760, -351190
32894, -266, 693, -308, -322910, 1244320, -333760
32914, -230, 862, -330, -330400, 1165710, -259210
32934, -200, 1232, -358, -381990, 1063090, -196140
32954, -153, 1694, -361, -353710, 899780, -217350
32974, 34, 1997, -406, 31990, 351190, -508620
32994, 138, 1997, -514, -61950, 134680, -507150
33014, 73, 1997, -621, -304220, 6790, -395290
33034, -41, 1997, -490, -188230, -144340, -286160
33054, 103, 1997, -637, -29540, -405720, -337680
33074, 20, 1997, -727, -229040, -592900, -304430
33094, -108, 1997, -731, -441560, -670950, -100450
33114, -155, 1997, -750, -340620, -818650, 25620
33134, -197, 1997, -863, -351260, -1004080, 60340
33154, -380, 1879, -713, -497630, -1083040, 255430
33174, -489, 1716, -645, -398790, -1120350, 543690
33194, -498, 1594, -694, -212940, -1248660, 632940
33214, -590, 1010, -591, -136150, -1387470, 643090
33234, -658, 691, -526, -31570, -1462790, 718830
33254, -702, 766, -601, 154840, -1555610, 686140
33274, -733, 706, -670, 232610, -1688750, 501900
33294, -766, 473, -664, 134680, -1789830, 354340
33314, -779, 341, -629, 36330, -1826860, 326060
33334, -736, 345, -639, 26320, -1838550, 326970
33354, -655, 205, -620, 28910, -1816430, 330750
33374, -590, 73, -561, 92470, -1751610, 373170
33394, -515, 67, -505, 203280, -1679370, 366380
33414, -480, 94, -462, 273770, -1613360, 308770
33434, -409, 229, -451, 275030, -1553090, 230090
33454, -284, 462, -441, 213990, -1476860, 184380
33474, -133, 848, -458, 115570, -1348620, 241500
33494, -180, 1224, -467, 14490, -1136310, 459970
33514, -272, 1569, -516, -80920, -849800, 813400
33534, -256, 1881, -451, -110880, -626780, 998620
33554, -89, 1357, -653, -203350, -621950, 716590
33574, 235, 1409, -876, -420140, -719390, 251230
33594, 304, 1993, -699, -145810, -613550, 150570
33614, 114, 1997, -667, 419090, -260960, 429310
33634, 39, 1997, -644, 489930, 142310, 681800
33654, 326, 1997, -1094, 20440, 315630, 474880
33674, 238, 1997, -969, -150640, 293790, 35000
33694, -177, 1997, -923, 354200, 528430, 123690
33714, -98, 1765, -874, 227850, 939470, 415170
33734, 20, 1997, -1071, -128450, 1028510, -265230
33754, -345, 1693, -807, 24990, 1274000, -184870
33774, -382, 1246, -877, -320180, 1490720, -227710
33794, -521, 1384, -977, -380800, 1472170, -683550
33814, -712, 1293, -727, 96530, 1527610, -849660
33834, -824, 773, -583, 248850, 1659840, -745710
33854, -815, 919, -774, 105980, 1689240, -817320
33874, -822, 1179, -765, 205310, 1699880, -889700
33894, -845, 733, -514, 334390, 1783740, -716730
33914, -771, 282, -383, 151480, 1834280, -538370
33934, -689, 106, -366, -141190, 1777860, -567070
33954, -672, 102, -335, -271530, 1692180, -688170
33974, -635, 158, -239, -244090, 1633100, -752710
33994, -553, 200, -143, -181020, 1570240, -735490
34014, -399, 298, -115, -177730, 1465520, -682850
34034, -263, 419, -139, -239960, 1324750, -627830
34054, -183, 468, -205, -345660, 1194410, -546070
34074, -121, 524, -344, -497140, 1102640, -424760
34094, -71, 807, -556, -650370, 1037680, -304150
34114, -140, 1617, -913, -629930, 1036070, 30590
34134, -465, 1104, -340, -312060, 1068480, 296660
34154, -478, 1101, 145, 234640, 730170, 60200
34174, -68, 1997, -197, 291760, 112420, -601440
34194, 515, 1997, -985, -241990, -256340, -846650
34214, -38, 1369, -586, -668290, -131040, -354830
34234, -340, 1899, -210, -326760, -14770, 186830
34254, 314, 1997, -1091, 224700, -437990, -102410
34274, 106, 1997, -1014, -402220, -838460, -529480
34294, -227, 1704, -556, -790860, -711130, -50820
34314, -93, 1997, -816, -312410, -736120, 327740
34334, -182, 1997, -1079, -160650, -1036980, 161770
34354, -520, 1458, -691, -656250, -1083390, 329560
34374, -510, 1557, -559, -522480, -1048320, 771470
34394, -366, 1981, -840, -14000, -1259020, 733740
34414, -512, 953, -643, 12740, -1465730, 536970
34434, -623, 629, -452, -66850, -1453620, 692720
34454, -667, 1185, -628, 256410, -1475810, 745710
34474, -643, 1112, -783, 332780, -1647730, 417690
34494, -678, 517, -681, -187110, -1743490, 282660
34514, -723, 407, -548, -71260, -1703100, 371350
34534, -709, 508, -575, -3430, -1723890, 295190
34554, -641, 368, -619, -95900, -1740270, 236600
34574, -539, 149, -587, -112140, -1695610, 287630
34594, -450, -20, -472, 26180, -1606710, 347550
34614, -389, 16, -405, 201390, -1507730, 333830
34634, -341, 125, -343, 290710, -1426530, 240100
34654, -289, 255, -324, 261240, -1350160, 151270
34674, -175, 462, -334, 149100, -1270640, 103530
34694, -22, 858, -435, 13300, -1145550, 170310
34714, -88, 1462, -560, -92400, -930650, 420070
34734, -255, 1997, -595, -112560, -597100, 870660
34754, -112, 1997, -385, -41020, -296240, 1178660
34774, 170, 1462, -757, -63910, -379610, 686840
34794, 393, 1519, -863, -475230, -554890, -31570
34814, 164, 1796, -581, -283780, -362740, -9520
34834, -59, 1997, -684, 291270, 63000, 463050
34854, 113, 1997, -664, 372540, 450380, 780990
34874, 362, 1997, -1069, -289730, 421680, -150080
34894, 43, 1997, -885, 47880, 703990, 22540
34914, -174, 1997, -1116, -79660, 1092980, 325710
34934, -172, 1628, -761, -389270, 1215340, 116620
34954, -1, 1997, -836, -98280, 1045240, -470750
34974, -290, 1394, -751, -36890, 1165780, -558250
34994, -374, 1511, -881, -298200, 1386490, -557410
35014, -518, 1581, -1046, -227780, 1440110, -808150
35034, -769, 1372, -806, 192080, 1538460, -820260
35054, -854, 998, -668, 443590, 1702470, -588770
35074, -744, 1123, -688, 365820, 1719830, -582400
35094, -694, 1015, -595, 349230, 1665790, -665980
35114, -672, 642, -457, 276640, 1678320, -590520
35134, -642, 302, -345, 64610, 1695190, -497980
35154, -580, 207, -341, -174790, 1657810, -514780
35174, -542, 283, -340, -293650, 1567300, -635390
35194, -527, 294, -257, -237300, 1494640, -706580
35214, -474, 214, -132, -143430, 1453480, -650440
35234, -380, 204, -69, -132930, 1382990, -547610
35254, -264, 224, -43, -259280, 1082200, -456680
35274, -193, 256, -8, -316820, 921480, -405930
35294, -122, 357, -4, -384020, 763490, -335160
35314, -50, 541, -84, -481390, 605990, -258090
35334, 58, 1174, -365, -594090, 471870, -145600
35354, 58, 1997, -1180, -681380, 419020, 95830
35374, -407, 1126, 5, -464590, 473130, 545090
35394, -201, 1775, -119, 129920, -1820, 178080
35414, 350, 1997, -917, -75250, -601300, -552440
35434, 3, 1805, -809, -671440, -648900, -378840
35454, -328, 1558, -329, -688450, -369670, 390810
35474, -75, 1997, -651, -160370, -410270, 694610
35494, 31, 1997, -1256, -127680, -883540, 145040
35514, -279, 1274, -566, -788340, -968030, 130410
35534, -201, 1997, -526, -372120, -810110, 747040
35554, -106, 1997, -848, 231000, -925190, 789600
35574, -385, 1237, -694, 37380, -1121400, 519330
35594, -436, 1011, -464, -344610, -1099070, 665280
35614, -326, 1873, -748, 186480, -1182300, 725550
35634, -248, 1421, -766, 94710, -1503670, 98840
35654, -424, 595, -501, -63280, -1387610, 294700
35674, -583, 858, -404, 117530, -1359750, 339080
35694, -433, 1275, -678, 44170, -1493100, 70700
35714, -364, 883, -672, -270970, -1515780, 19600
35734, -381, 409, -437, -269150, -1386840, 262010
35754, -402, 233, -296, -69440, -1284780, 417410
35774, -376, 331, -302, 49210, -1248800, 389900
35794, -308, 445, -348, 42560, -1247890, 288960
35814, -280, 423, -344, -18060, -1219540, 242830
35834, -262, 353, -322, -58520, -1147650, 262080
35854, -211, 394, -320, -39340, -1078560, 260050
35874, -134, 598, -321, -2730, -1017100, 210070
35894, -46, 988, -339, 700, -932680, 162610
35914, 12, 1399, -509, -73780, -815360, 164150
35934, -17, 1321, -580, -260190, -653310, 261520
35954, -18, 1251, -427, -370860, -464380, 407470
35974, 85, 1394, -456, -226800, -339850, 399140
35994, 262, 1795, -688, -154420, -297150, 194460
36014, 173, 1943, -752, -267050, 44240, 172970
36034, 28, 1769, -693, -255990, 329630, 364350
36054, 47, 1798, -551, -173040, 452130, 271950
36074, 264, 1997, -801, -178080, 443520, -71540
36094, 168, 1997, -838, -283780, 561750, -227500
36114, 3, 1769, -877, -364910, 822080, -143850
36134, -187, 1564, -750, -358960, 993440, -186760
36154, -196, 1821, -655, -120330, 1031730, -401730
36174, -202, 1663, -656, 66430, 1012340, -656250
36194, -293, 1447, -717, -4830, 1089410, -756840
36214, -379, 1468, -815, -5180, 1214920, -767620
36234, -497, 1442, -848, 151130, 1354220, -674030
36254, -657, 1221, -737, 295120, 1512210, -472150
36274, -659, 1062, -649, 327740, 1625120, -316400
36294, -616, 856, -522, 290640, 1630230, -322910
36314, -589, 597, -400, 221830, 1593970, -376530
36334, -546, 413, -299, 91490, 1557080, -411950
36354, -482, 349, -253, -48860, 1495760, -466620
36374, -404, 426, -285, -151130, 1407420, -545860
36394, -341, 532, -314, -149590, 1259300, -582610
36414, -344, 455, -246, -115010, 1236270, -451080
36434, -323, 367, -179, -139580, 1192240, -311990
36454, -249, 410, -184, -190400, 1091650, -251790
36474, -166, 593, -210, -209650, 973910, -216860
36494, -129, 848, -266, -225400, 884030, -121730
36514, -126, 1114, -358, -288820, 812350, 18270
36534, -154, 1308, -283, -312900, 709520, 116760
36554, -142, 1175, -140, -212870, 509880, 64610
36574, 26, 1619, -247, -108220, 190190, -180320
36594, 157, 1995, -451, -142450, -78260, -315420
36614, -21, 1682, -522, -364000, -158690, -133980
36634, -152, 1762, -364, -500360, -169190, 170380
36654, -58, 1997, -538, -298760, -338100, 247940
36674, 37, 1997, -804, -258440, -626010, 76650
36694, -183, 1848, -631, -441770, -763070, 125720
36714, -254, 1997, -541, -391090, -726810, 493640
36734, -237, 1997, -665, -151060, -793660, 667380
36754, -321, 1534, -671, -120330, -983640, 561820
36774, -320, 1362, -574, 22190, -1154720, 673960
36794, -290, 1720, -608, 312760, -1272600, 555310
36814, -331, 1316, -626, 214550, -1359470, 391720
36834, -443, 889, -536, 62510, -1366890, 381290
36854, -512, 994, -534, 98210, -1404550, 325500
36874, -452, 1234, -682, 41580, -1494430, 149870
36894, -411, 950, -661, -137060, -1523970, 84490
36914, -431, 557, -489, -184100, -1460480, 195930
36934, -427, 477, -402, -88760, -1391250, 296240
36954, -402, 456, -387, -31150, -1357300, 302820
36974, -352, 382, -394, -50330, -1329090, 293860
36994, -303, 339, -376, -55230, -1281420, 310520
37014, -265, 364, -329, -140, -1214150, 327460
37034, -228, 524, -308, 71050, -1141350, 310450
37054, -153, 877, -359, 82320, -1075620, 254660
37074, -89, 1131, -438, -4690, -1004220, 205870
37094, -81, 1034, -464, -161210, -896980, 223020
37114, -81, 860, -377, -279650, -752920, 303520
37134, -5, 1076, -380, -247030, -622440, 335020
37154, 153, 1609, -580, -178570, -429450, 161700
37174, 182, 1758, -670, -239750, -244860, 203770
37194, 54, 1472, -533, -220150, -7840, 327950
37214, 47, 1492, -505, -176470, 164080, 329490
37234, 212, 1997, -728, -174930, 239260, 145740
37254, 199, 1997, -829, -215670, 353010, 5390
37274, 51, 1765, -761, -274260, 573580, 31360
37294, -29, 1688, -740, -306530, 764330, 12250
37314, -14, 1926, -749, -256830, 848190, -175490
37334, -75, 1735, -702, -155050, 897540, -406560
37354, -190, 1522, -755, -182280, 1008280, -535430
37374, -323, 1491, -809, -190820, 1134000, -630140
37394, -467, 1474, -772, -12390, 1246840, -687050
37414, -550, 1392, -724, 228410, 1356390, -655760
37434, -564, 1351, -723, 334740, 1446690, -588420
37454, -574, 1204, -667, 338100, 1498770, -549500
37474, -585, 923, -584, 298060, 1547000, -488320
37494, -591, 600, -496, 181790, 1595300, -410340
37514, -581, 422, -445, 18900, 1620360, -371350
37534, -559, 366, -405, -172130, 1563030, -466200
37554, -541, 370, -361, -150290, 1508710, -519120
37574, -514, 357, -288, -96040, 1446760, -532350
37594, -458, 376, -215, -50960, 1368780, -508830
37614, -352, 482, -201, -50330, 1265460, -471520
37634, -244, 592, -215, -97370, 1159060, -408170
37654, -218, 593, -209, -181370, 1077720, -285110
37674, -171, 649, -270, -298340, 997570, -158130
37694, -108, 946, -354, -368480, 890330, -93660
37714, -107, 1345, -388, -305620, 779520, -36400
37734, -175, 1313, -167, -176050, 664090, 30380
37754, -92, 1348, -79, -44870, 429450, -64960
37774, 89, 1694, -344, -89460, 98770, -297010
37794, 133, 1844, -532, -322000, -124880, -354410
37814, -60, 1814, -460, -440580, -192500, -143640
37834, -114, 1997, -401, -348880, -224770, 142030
37854, 12, 1997, -721, -195300, -426580, 152880
37874, -96, 1875, -742, -384790, -700630, -9590
37894, -192, 1725, -566, -581840, -775180, 159390
37914, -195, 1997, -620, -109690, -900200, 543130
37934, -290, 1924, -693, -206010, -1009540, 560840
37954, -428, 1323, -551, -251300, -1058190, 701820
37974, -398, 1388, -574, 25550, -1181460, 697550
37994, -337, 1447, -655, 195930, -1353170, 488530
38014, -367, 1029, -607, 153440, -1424990, 385700
38034, -445, 961, -539, 147630, -1414280, 411320
38054, -453, 1264, -600, 187110, -1441230, 346430
38074, -469, 1060, -620, 42420, -1496880, 215740
38094, -513, 717, -546, -157290, -1491420, 213640
38114, -508, 530, -496, -200270, -1466780, 267260
38134, -460, 506, -489, -162470, -1454180, 276010
38154, -391, 467, -477, -118510, -1432690, 263480
38174, -341, 396, -437, -68250, -1386560, 266350
38194, -277, 396, -394, 6160, -1319850, 276430
38214, -209, 506, -370, 85470, -1248240, 262780
38234, -154, 689, -334, 125370, -1170470, 237790
38254, -147, 855, -320, 94570, -1069040, 243530
38274, -132, 952, -378, -19390, -948920, 286440
38294, -106, 1012, -430, -290780, -723310, 352380
38314, -58, 1161, -445, -290010, -627970, 307230
38334, 84, 1339, -556, -262290, -548730, 201250
38354, 186, 1518, -588, -209860, -422170, 153440
38374, 125, 1603, -531, -126000, -201390, 246960
38394, 78, 1691, -603, -161560, 34720, 355040
38414, 100, 1769, -623, -232120, 192710, 315560
38434, 208, 1907, -751, -228130, 279020, 139370
38454, 138, 1977, -732, -189000, 398160, 11760
38474, 59, 1881, -786, -198730, 610120, 29120
38494, -28, 1693, -774, -326760, 786170, -31640
38514, -55, 1764, -739, -298130, 884030, -218050
38534, -163, 1611, -700, -151550, 955290, -415450
38554, -278, 1448, -717, -130200, 1071420, -523600
38574, -373, 1483, -797, -129850, 1174250, -646100
38594, -487, 1424, -778, 25620, 1258740, -742560
38614, -593, 1252, -701, 223860, 1381660, -685020
38634, -604, 1170, -706, 312060, 1500170, -568470
38654, -618, 1070, -670, 291690, 1562400, -514570
38674, -648, 748, -549, 162120, 1654240, -392490
38694, -635, 494, -454, 14910, 1659350, -383180
38714, -596, 351, -396, -110600, 1617000, -449050
38734, -563, 351, -382, -162050, 1553790, -537250
38754, -528, 410, -357, -126630, 1494710, -581770
38774, -484, 447, -288, -69160, 1441720, -553910
38794, -415, 476, -249, -60060, 1375640, -486150
38814, -312, 564, -254, -103040, 1285900, -418250
38834, -250, 612, -276, -170100, 1193290, -343700
38854, -222, 618, -293, -240380, 1115310, -247380
38874, -203, 655, -289, -284130, 1037050, -157430
38894, -202, 738, -235, -257390, 941150, -94150
38914, -184, 1006, -152, -161140, 809970, -67900
38934, -99, 1471, -136, -51240, 611800, -113890
38954, 42, 1700, -299, -31500, 341670, -237860
38974, 86, 1670, -444, -214760, 84490, -343420
38994, 46, 1882, -465, -367360, -72800, -292110
39014, -4, 1997, -472, -287280, -170380, -122290
39034, -3, 1997, -578, -182630, -310240, -16870
39054, -33, 1997, -784, -526540, -682010, -14840
39074, -106, 1997, -681, -465850, -771050, 167650
39094, -152, 1997, -679, -285110, -861840, 327250
39114, -244, 1997, -733, -306390, -949830, 443240
39134, -404, 1659, -633, -364140, -1001910, 616560
39154, -403, 1549, -610, -197330, -1103830, 706230
39174, -345, 1542, -666, 8050, -1266090, 620550
39194, -381, 1234, -613, 101080, -1364160, 566020
39214, -459, 1075, -548, 175280, -1390200, 573370
39234, -509, 1138, -581, 228550, -1445010, 481740
39254, -550, 1008, -633, 124320, -1531390, 312200
39274, -581, 780, -623, -58240, -1578220, 228550
39294, -578, 643, -589, -135730, -1588720, 225960
39314, -533, 580, -574, -125440, -1590610, 222740
39334, -477, 424, -522, -107940, -1575070, 224350
39354, -428, 285, -459, -75110, -1528310, 260190
39374, -363, 254, -415, -4550, -1462930, 302330
39394, -299, 317, -374, 78610, -1393910, 316400
39414, -263, 477, -337, 138040, -1315720, 313110
39434, -213, 821, -360, 83160, -1142120, 292040
39454, -166, 1059, -429, -77910, -1044400, 310170
39474, -166, 960, -439, -246470, -914970, 378280
39494, -158, 857, -397, -302330, -786100, 424830
39514, -78, 1021, -428, -263830, -689710, 374640
39534, 148, 1602, -661, -224210, -609210, 260050
39554, 187, 1791, -660, -163730, -454370, 248780
39574, 46, 1551, -494, -64750, -190820, 400330
39594, 46, 1606, -528, -73010, 35770, 467880
39614, 208, 1997, -770, -150780, 152390, 337120
39634, 216, 1997, -845, -158970, 244300, 160160
39654, 45, 1997, -766, -76370, 450030, 171570
39674, 26, 1970, -838, -136990, 694190, 225050
39694, 55, 1983, -852, -272720, 819630, 61810
39714, -62, 1778, -793, -225190, 885360, -188230
39734, -201, 1547, -793, -193130, 1028440, -300580
39754, -303, 1553, -840, -272930, 1184890, -402990
39774, -462, 1462, -780, -197540, 1260840, -612360
39794, -579, 1327, -715, 50820, 1338120, -728560
39814, -624, 1269, -754, 249970, 1514170, -720860
39834, -650, 1213, -736, 295750, 1578500, -677040
39854, -688, 920, -632, 284340, 1660400, -550060
39874, -699, 604, -551, 148330, 1723050, -438270
39894, -690, 390, -487, -22050, 1734880, -422310
39914, -672, 277, -420, -126980, 1704220, -481670
39934, -642, 266, -352, -146860, 1649340, -555450
39954, -590, 277, -286, -125720, 1578710, -603610
39974, -517, 324, -236, -103180, 1493520, -614460
39994, -411, 409, -214, -98210, 1396080, -587860
40014, -305, 492, -207, -129710, 1297520, -518840
40034, -257, 499, -212, -207480, 1211840, -403830
40054, -190, 558, -278, -329280, 1129100, -281050
40074, -133, 786, -379, -432670, 1031730, -203490
40094, -152, 1064, -414, -432180, 939890, -136640
40114, -238, 1046, -222, -319970, 864430, -36750
40134, -223, 1244, -28, -118650, 721910, -8890
40154, 38, 1939, -253, 65030, 408030, -205730
40174, 240, 1997, -638, -53200, 39900, -469490
40194, -6, 1691, -484, -435190, -147980, -131250
40214, -132, 1996, -346, -188580, -248920, 58660
40234, 111, 1997, -758, -130410, -566300, -126700
40254, 0, 1997, -865, -541170, -747110, -157010
40274, -149, 1995, -662, -570150, -745010, 174020
40294, -156, 1997, -702, -260050, -840630, 359380
40314, -226, 1997, -842, -291690, -996100, 361270
40334, -436, 1524, -642, -480900, -1041040, 541450
40354, -419, 1573, -589, -251510, -1092210, 751170
40374, -337, 1733, -696, 55020, -1267070, 654220
40394, -419, 1086, -601, 78890, -1390060, 548730
40414, -528, 823, -501, 85540, -1395030, 611170
40434, -545, 1202, -613, 231980, -1446760, 548870
40454, -543, 1085, -693, 189490, -1574090, 303030
40474, -599, 638, -611, -60060, -1628200, 194460
40494, -614, 482, -541, -157500, -1607130, 252910
40514, -579, 513, -537, -100590, -1599640, 270830
40534, -497, 441, -551, -74410, -1603910, 230300
40554, -436, 255, -493, -95340, -1577940, 232960
40574, -382, 175, -414, 73780, -1423800, 330120
40594, -322, 227, -373, 176610, -1355270, 293510
40614, -259, 350, -336, 199290, -1283240, 240730
40634, -212, 566, -310, 139230, -1194060, 218610
40654, -163, 777, -336, 2380, -1086120, 254520
40674, -150, 898, -414, -167860, -949340, 370860
40694, -147, 1059, -454, -265020, -782180, 532000
40714, -77, 1544, -498, -224070, -636020, 595700
40734, 59, 1653, -630, -190750, -566720, 457800
40754, 193, 1561, -660, -244720, -511280, 256270
40774, 167, 1680, -625, -173250, -339920, 244790
40794, 117, 1997, -694, -45360, -64960, 408800
40814, 96, 1997, -646, 12670, 181370, 500500
40834, 209, 1971, -790, -54600, 312760, 359730
40854, 178, 1997, -882, -164710, 384300, 110040
40874, 22, 1997, -927, -125860, 577850, 81760
40894, -114, 1693, -763, -171710, 842870, 162400
40914, -51, 1744, -796, -258300, 997220, 41300
40934, -154, 1672, -775, -226380, 1016610, -290850
40954, -308, 1411, -784, -203770, 1267210, -553840
40974, -456, 1341, -850, -152950, 1375570, -686070
40994, -603, 1453, -871, 92540, 1469580, -751660
41014, -727, 1238, -719, 334320, 1580880, -672770
41034, -742, 997, -666, 344680, 1651300, -604380
41054, -728, 841, -587, 292530, 1662220, -608440
41074, -701, 643, -479, 235620, 1675030, -569310
41094, -654, 390, -357, 100940, 1674330, -519190
41114, -605, 230, -302, -80850, 1636600, -523880
41134, -542, 252, -319, -220990, 1562330, -595140
41154, -480, 394, -364, -247450, 1484490, -670600
41174, -454, 432, -336, -184730, 1441580, -655200
41194, -441, 356, -236, -132020, 1425340, -530880
41214, -361, 357, -223, -164500, 1380400, -394030
41234, -240, 521, -283, -252280, 1275890, -337820
41254, -191, 738, -336, -307720, 1163750, -306390
41274, -182, 902, -439, -345660, 1094660, -203840
41294, -201, 1175, -440, -409010, 1043350, -70350
41314, -266, 1133, -179, -349300, 955150, 16170
41334, -113, 1563, -134, 69160, 402710, -308910
41354, 97, 1955, -277, -32130, 73920, -498050
41374, 171, 1960, -591, -367150, -67480, -398230
41394, -28, 1739, -471, -463260, -94080, -113260
41414, -131, 1997, -340, -159950, -226730, 45570
41434, 114, 1997, -730, -107100, -559930, -164290
41454, -22, 1997, -804, -483490, -738430, -174580
41474, -202, 1916, -600, -574070, -722750, 177100
41494, -160, 1997, -681, -266420, -827260, 358470
41514, -251, 1997, -834, -255780, -1009400, 326270
41534, -415, 1449, -634, -486360, -1061900, 489370
41554, -444, 1485, -536, -267190, -1097390, 731850
41574, -358, 1636, -701, 60690, -1246770, 682080
41594, -433, 1023, -600, 69580, -1396780, 531860
41614, -561, 760, -481, 53760, -1414980, 585760
41634, -586, 1086, -593, 206080, -1447810, 569380
41654, -560, 1051, -700, 204750, -1573180, 334040
41674, -586, 599, -618, -24290, -1655500, 182140
41694, -608, 408, -519, -150920, -1632680, 246680
41714, -585, 439, -502, -35350, -1595440, 284620
41734, -527, 381, -527, -61670, -1587110, 253260
41754, -456, 230, -487, -54040, -1539720, 280070
41774, -398, 133, -425, 39130, -1466640, 305760
41794, -343, 159, -378, 146090, -1393140, 279160
41814, -268, 313, -349, 189280, -1320970, 220290
41834, -190, 579, -340, 152250, -1233750, 183960
41854, -83, 1165, -428, 44100, -1113490, 221830
41874, -118, 1475, -583, -131740, -940590, 379960
41894, -186, 1274, -498, -293440, -719530, 623630
41914, -139, 1193, -344, -236740, -583380, 660800
41934, 86, 1348, -602, -203980, -602070, 348880
41954, 328, 1911, -862, -341950, -577990, 90720
41974, 106, 1840, -596, -193690, -337890, 211610
41994, -52, 1809, -442, 94990, 28210, 536620
42014, 149, 1966, -635, 82390, 260330, 578620
42034, 370, 1997, -1058, -153300, 270200, 206430
