T [ms],AccX [mg],AccY [mg],AccZ [mg],GyroX [mdps],GyroY [mdps],GyroZ [mdps]
43784, -102, 693, -304, 606830, -81060, 303520
43804, 19, 1179, -675, -257880, -156310, -68810
43824, 276, 1997, -1253, 580580, -250600, -364630
43844, 34, 1997, -340, 1064350, -111370, -105910
43864, -31, 1855, -701, 262850, 173040, 185780
43884, -35, 1997, -888, -194600, -87850, -378770
43904, 529, 1997, -1205, 544670, -219240, -561540
43924, -162, 1984, -69, 821170, -35210, -192010
43944, 28, 1994, -801, 189560, 212310, 139090
43964, -44, 1744, -634, -106050, 1540, -269220
43984, 316, 1997, -718, 464030, -147980, -483420
44004, -83, 1362, -50, 638610, -84980, -291760
44024, -66, 1135, -289, 316610, 116480, 74130
44044, -76, 983, -378, -97370, 48720, -7770
44064, -72, 958, -249, 26390, -57120, -193900
44084, 37, 964, -225, 335090, -143920, -314020
44104, -34, 650, -1, 375410, -189630, -294490
44124, -108, 423, 67, 256620, -149660, -111510
44144, -95, 257, -34, 52010, -161840, 13440
44164, -53, 192, -110, -133840, -250810, 18690
44184, -59, 121, -75, -193200, -311220, 1470
44204, -83, 136, -8, -20440, -303940, -14560
44224, -67, 172, -20, 5180, -331030, -39970
44244, -24, 210, -103, -3010, -364840, -36400
44264, 42, 349, -161, 31150, -364840, 27090
44284, 83, 732, -225, 139160, -301980, 195580
44304, 35, 1997, -538, 273000, -170800, 511770
44324, -380, 1997, -490, 324100, 63350, 984480
44344, -291, 1007, -116, 165760, 177730, 1074850
44364, 112, 1089, -646, -288400, -266980, 166950
44384, 380, 1997, -893, -330820, -454440, -256340
44404, 72, 1997, -575, 303660, -147840, 201950
44424, -505, 1997, -11, 623210, 249690, 796810
44444, 307, 1997, -1171, 153860, 371980, 789530
44464, 242, 1997, -706, -349930, -6790, -15400
44484, 92, 1997, -917, 254660, 38360, -8610
44504, -418, 1688, -325, 440580, 376040, 486220
44524, 144, 1751, -783, -33950, 632520, 746620
44544, 231, 1997, -623, -211050, 333620, 103390
44564, -79, 1997, -550, 204680, 248080, -113750
44584, -233, 1279, -549, -332150, 692160, 509880
44604, -123, 897, -362, -355460, 575960, 227570
44624, 44, 1216, -294, 10920, 396270, -148050
44644, -68, 925, -76, 117390, 406350, -136780
44664, -46, 882, -164, -144340, 453460, 10990
44684, -65, 624, -335, -445060, 415450, 42770
44704, -103, 328, -249, -498190, 400610, 58380
44724, -94, 460, -91, -189700, 361900, -22120
44744, -137, 342, 84, 91910, 312270, -91490
44764, -88, 396, 100, 112210, 228340, -117950
44784, -70, 370, 14, -18830, 98700, -137060
44804, -26, 345, -139, -158410, -19180, -109900
44824, -9, 303, -225, -160370, -90300, -44170
44844, 5, 544, -202, 51660, -96460, 52920
44864, -45, 855, -132, 374150, -67340, 148470
44884, -67, 1491, -247, 562240, -38780, 235270
44904, 22, 1997, -431, 523390, -56770, 233170
44924, 5, 1171, -381, 323330, -132650, 78820
44944, 69, 1237, -502, 88060, -195020, -77910
44964, 83, 1997, -685, 439810, -125300, -31850
44984, 128, 1997, -580, 692510, -64750, 24500
45004, 11, 1873, -484, 434140, -34930, -13020
45024, 142, 1997, -904, 73780, -80920, -171850
45044, 165, 1997, -754, 396060, -59850, -172200
45064, -17, 1997, -354, 672700, 4200, -73920
45084, 87, 1997, -664, 355320, 53970, -43050
45104, 44, 1850, -634, 111020, -10290, -192920
45124, 134, 1997, -546, 416430, 5320, -166250
45144, -59, 1693, -250, 578550, 38010, -79380
45164, 29, 1521, -434, 328790, 71330, -12880
45184, -6, 1219, -408, 92890, -3430, -122290
45204, -5, 1158, -259, 209580, -30170, -141610
45224, -10, 1007, -139, 404880, -50750, -120960
45244, -92, 670, -31, 365260, -65380, -64540
45264, -74, 563, -66, 187670, -89180, -17990
45284, -48, 449, -125, 26880, -165060, -54180
45304, -69, 349, -95, -39970, -225330, -80430
45324, -78, 346, -53, 4340, -246470, -69510
45344, -61, 364, -49, 102340, -316120, -73360
45364, -43, 389, -57, 74690, -353570, -41930
45384, -54, 380, -39, 28770, -368200, 38290
45404, -75, 393, -52, -27860, -376320, 143010
45424, -86, 440, -112, -85190, -389270, 251370
45444, -74, 653, -225, -100590, -389480, 367150
